train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
0.7899383317565918,0.8941227432250977,"tensor(0.6675, device='cuda:0', dtype=torch.float64)",0.6902,240
0.7882501253509522,0.8889574209213257,"tensor(0.6672, device='cuda:0', dtype=torch.float64)",0.6838,241
0.7901675102996826,0.8892953417778016,"tensor(0.6680, device='cuda:0', dtype=torch.float64)",0.6838,242
0.7881498359680176,0.8781750150680542,"tensor(0.6687, device='cuda:0', dtype=torch.float64)",0.6857,243
0.7901253269958496,0.8772470665931702,"tensor(0.6664, device='cuda:0', dtype=torch.float64)",0.6907,244
0.7890481653594971,0.8851513072013855,"tensor(0.6673, device='cuda:0', dtype=torch.float64)",0.6899,245
0.7885630595397949,0.8880072945594788,"tensor(0.6671, device='cuda:0', dtype=torch.float64)",0.6878,246
0.7879475577545166,0.8830546741008759,"tensor(0.6689, device='cuda:0', dtype=torch.float64)",0.6909,247
0.7883560725402832,0.8841999420166016,"tensor(0.6687, device='cuda:0', dtype=torch.float64)",0.6968,248
0.7844568455505371,0.8717362224578857,"tensor(0.6708, device='cuda:0', dtype=torch.float64)",0.6946,249
0.7861864964294434,0.8830880993843079,"tensor(0.6685, device='cuda:0', dtype=torch.float64)",0.6884,250
0.7876672717285156,0.8833050213813781,"tensor(0.6700, device='cuda:0', dtype=torch.float64)",0.6874,251
0.7882548328399658,0.8902922801017761,"tensor(0.6708, device='cuda:0', dtype=torch.float64)",0.694,252
0.7850143613433838,0.8826741642951965,"tensor(0.6697, device='cuda:0', dtype=torch.float64)",0.6931,253
0.7854777822875977,0.8852440870285034,"tensor(0.6673, device='cuda:0', dtype=torch.float64)",0.6875,254
0.7835341075897216,0.8793795671463013,"tensor(0.6714, device='cuda:0', dtype=torch.float64)",0.6879,255
0.786511453552246,0.896189249420166,"tensor(0.6687, device='cuda:0', dtype=torch.float64)",0.6862,256
0.7845818106842041,0.8847427631378174,"tensor(0.6661, device='cuda:0', dtype=torch.float64)",0.6915,257
